
---------- Begin Simulation Statistics ----------
simSeconds                                   1.541424                       # Number of seconds simulated (Second)
simTicks                                 1541423520180                       # Number of ticks simulated (Tick)
finalTick                                1541423520180                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   8822.39                       # Real time elapsed on the host (Second)
hostTickRate                                174717290                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9381904                       # Number of bytes of host memory used (Byte)
simInsts                                    750525140                       # Number of instructions simulated (Count)
simOps                                     1290143464                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    85071                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     146235                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bypass_mmio0.power_state.pwrStateResidencyTicks::UNDEFINED 1541423520180                       # Cumulative time (in ticks) in various power states (Tick)
system.bypass_mmio1.power_state.pwrStateResidencyTicks::UNDEFINED 1541423520180                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                           333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      4628899461                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              6.167548                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.162139                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     1407279095                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                     146                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    1346279535                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  1220                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           117135755                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        389018412                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 98                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         4628858003                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.290845                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             0.798983                       # Number of insts issued each cycle (Count)
system.cpu0.commitStats0.committedInstType::No_OpClass       525724      0.04%      0.04% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntAlu    743889480     57.66%     57.70% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntMult      5784283      0.45%     58.15% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntDiv     52672218      4.08%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatAdd          408      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatCmp            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatCvt            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMult            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMultAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatDiv            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMisc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatSqrt            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAdd          412      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAddAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAlu          917      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdCmp            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdCvt          958      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMisc         1017      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMult            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMultAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShift          217      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdDiv            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSqrt            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatAdd            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatCvt            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatDiv            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMult            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatSqrt            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAes            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAesMix            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdPredAlu            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::Matrix            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MatrixMov            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MatrixOP            0      0.00%     62.23% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MemRead    277816342     21.53%     83.77% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MemWrite    209449291     16.23%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMemRead         1056      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMemWrite         1141      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::total   1290143464                       # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedControl::IsControl    104681970                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsDirectControl     61164682                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsIndirectControl     43517248                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsCondControl     16778354                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsUncondControl     87903576                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsCall     43516858                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsReturn     43516853                       # Class of control type instructions committed (Count)
system.cpu0.decode.idleCycles                68418583                       # Number of cycles decode is idle (Cycle)
system.cpu0.decode.blockedCycles           4363187008                       # Number of cycles decode is blocked (Cycle)
system.cpu0.decode.runCycles                 57978690                       # Number of cycles decode is running (Cycle)
system.cpu0.decode.unblockCycles            134118819                       # Number of cycles decode is unblocking (Cycle)
system.cpu0.decode.squashCycles               5154903                       # Number of cycles decode is squashing (Cycle)
system.cpu0.decode.branchResolved            68265327                       # Number of times decode resolved a branch (Count)
system.cpu0.decode.branchMispred                  755                       # Number of times decode detected a branch misprediction (Count)
system.cpu0.decode.decodedInsts            1468934743                       # Number of instructions handled by decode (Count)
system.cpu0.decode.squashedInsts                 3444                       # Number of squashed instructions handled by decode (Count)
system.cpu0.executeStats0.numInsts         1342692299                       # Number of executed instructions (Count)
system.cpu0.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu0.executeStats0.numBranches       104815364                       # Number of branches executed (Count)
system.cpu0.executeStats0.numLoadInsts      311138394                       # Number of load instructions executed (Count)
system.cpu0.executeStats0.numStoreInsts     212621640                       # Number of stores executed (Count)
system.cpu0.executeStats0.instRate           0.290067                       # Inst execution rate ((Count/Cycle))
system.cpu0.executeStats0.numCCRegReads      93127276                       # Number of times the CC registers were read (Count)
system.cpu0.executeStats0.numCCRegWrites    105508628                       # Number of times the CC registers were written (Count)
system.cpu0.executeStats0.numFpRegReads         13897                       # Number of times the floating registers were read (Count)
system.cpu0.executeStats0.numFpRegWrites         7525                       # Number of times the floating registers were written (Count)
system.cpu0.executeStats0.numIntRegReads   1703040302                       # Number of times the integer registers were read (Count)
system.cpu0.executeStats0.numIntRegWrites   1061108042                       # Number of times the integer registers were written (Count)
system.cpu0.executeStats0.numMemRefs        523760034                       # Number of memory refs (Count)
system.cpu0.executeStats0.numMiscRegReads    673041668                       # Number of times the Misc registers were read (Count)
system.cpu0.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu0.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu0.fetch.predictedBranches         138330093                       # Number of branches that fetch has predicted taken (Count)
system.cpu0.fetch.cycles                   4453820218                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu0.fetch.squashCycles               10311286                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu0.fetch.miscStallCycles                1313                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu0.fetch.pendingTrapStallCycles         8026                       # Number of stall cycles due to pending traps (Cycle)
system.cpu0.fetch.icacheWaitRetryStallCycles            7                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu0.fetch.cacheLines                168429184                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes                27752                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples        4628858003                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             0.369507                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            1.497826                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0              4297738334     92.85%     92.85% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1                34143646      0.74%     93.58% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2                41760720      0.90%     94.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3                29747286      0.64%     95.13% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4                31955175      0.69%     95.82% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5                30597319      0.66%     96.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6                27347041      0.59%     97.07% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7                25949173      0.56%     97.63% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8               109619309      2.37%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total          4628858003                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetchStats0.numInsts            944173579                       # Number of instructions fetched (thread level) (Count)
system.cpu0.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu0.fetchStats0.fetchRate            0.203974                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.fetchStats0.numBranches         145984474                       # Number of branches fetched (Count)
system.cpu0.fetchStats0.branchRate           0.031538                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetchStats0.icacheStallCycles    169872796                       # ICache total stall cycles (Cycle)
system.cpu0.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                  5154903                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                  22907817                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles              1585869697                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts            1407279241                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts                 486                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts               295460466                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts              213572186                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts                   50                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                 12447416                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents              1544063013                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents         20198                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect       2159949                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect      2997351                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts             5157300                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit              1315394881                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount             1315313552                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst                608877955                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst               1007100928                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       0.284153                       # Insts written-back per cycle ((Count/Cycle))
system.cpu0.iew.wbFanout                     0.604585                       # Average fanout of values written-back ((Count/Count))
system.cpu0.interrupts.clk_domain.clock          5328                       # Clock period in ticks (Tick)
system.cpu0.lsq0.forwLoads                  200155852                       # Number of loads that had data forwarded from stores (Count)
system.cpu0.lsq0.squashedLoads               17643068                       # Number of loads squashed (Count)
system.cpu0.lsq0.ignoredResponses               32919                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu0.lsq0.memOrderViolation              20198                       # Number of memory ordering violations (Count)
system.cpu0.lsq0.squashedStores               4121754                       # Number of stores squashed (Count)
system.cpu0.lsq0.rescheduledLoads                  11                       # Number of loads that were rescheduled (Count)
system.cpu0.lsq0.blockedByCache              20426127                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu0.lsq0.loadToUse::samples         277817398                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::mean             8.699443                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::stdev           17.710369                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::0-9             195195891     70.26%     70.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::20-29            80239106     28.88%     99.14% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::30-39              282270      0.10%     99.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::40-49                 539      0.00%     99.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::50-59                  28      0.00%     99.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::60-69                  45      0.00%     99.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::70-79                  36      0.00%     99.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::80-89                  51      0.00%     99.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::90-99              971322      0.35%     99.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::100-109                19      0.00%     99.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::110-119                11      0.00%     99.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::120-129            313903      0.11%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::130-139                44      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::140-149            743319      0.27%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::150-159               105      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::160-169                16      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179                28      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189                22      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199                14      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::200-209                17      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219                18      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::220-229                22      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::230-239                78      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::240-249                 4      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::250-259                 5      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::260-269                 5      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::270-279                 5      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::280-289                 2      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::290-299                 4      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows           70469      0.03%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value            1225                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total           277817398                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.addedLoadsAndStores        509032652                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu0.mmu.dtb.rdAccesses              288540350                       # TLB accesses on read requests (Count)
system.cpu0.mmu.dtb.wrAccesses              212621641                       # TLB accesses on write requests (Count)
system.cpu0.mmu.dtb.rdMisses                   532839                       # TLB misses on read requests (Count)
system.cpu0.mmu.dtb.wrMisses                  1020349                       # TLB misses on write requests (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1541423520180                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu0.mmu.itb.wrAccesses              168430408                       # TLB accesses on write requests (Count)
system.cpu0.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu0.mmu.itb.wrMisses                     1383                       # TLB misses on write requests (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1541423520180                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON 1541423520180                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles               5154903                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles               114494884                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles             1610037302                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles          4991                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                121650093                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles           2777515830                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts            1427762480                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents                28321                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents                923311                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents               5711870                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents            2718551592                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.fullRegistersEvents           1326                       # Number of times there has been no free registers (Count)
system.cpu0.rename.renamedOperands         1554647183                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                 4008266647                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups              1972987623                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                    29066                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps           1285146143                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps               269501002                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                     74                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing                 60                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts                950176125                       # count of insts added to the skid buffer (Count)
system.cpu0.rename.intReturned             1034475929                       # count of registers freed and written back to integer free list (Count)
system.cpu0.rename.fpReturned                    4842                       # count of registers freed and written back to floating point free list (Count)
system.cpu0.rob.reads                      6031698288                       # The number of ROB reads (Count)
system.cpu0.rob.writes                     2872391496                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts               750525140                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps                1290143464                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                   36                       # Number of system calls (Count)
system.cpu1.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu1.cpi                                   nan                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu1.ipc                                   nan                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
